INFO 2025-01-10 12:42:23,191 autoreload 15369 8604262976 Watching for file changes with StatReloader
INFO 2025-01-26 15:17:05,146 basehttp 43490 13010239488 "GET /stark/dipay/inwardpay/list/ HTTP/1.1" 200 44863
INFO 2025-01-26 15:17:05,175 basehttp 43490 13043818496 "GET /static/css/layout.css HTTP/1.1" 304 0
INFO 2025-01-26 15:17:05,180 basehttp 43490 13060608000 "GET /static/js/edit-follow-order.js HTTP/1.1" 200 17632
INFO 2025-01-26 15:17:05,181 basehttp 43490 13010239488 "GET /static/plugins/font-awesome/css/font-awesome.css HTTP/1.1" 200 37414
INFO 2025-01-26 15:17:05,183 basehttp 43490 13027028992 "GET /static/plugins/bootstrap-select-1.13.14/dist/js/bootstrap-select.js HTTP/1.1" 200 112359
INFO 2025-01-26 15:17:05,183 basehttp 43490 13077397504 "GET /static/js/decimal.js/decimal.js HTTP/1.1" 200 135914
INFO 2025-01-26 15:17:05,209 basehttp 43490 13010239488 "GET /media/ttcopy/pay20241227141654_5.png HTTP/1.1" 200 32183
INFO 2025-01-26 15:17:05,214 basehttp 43490 13043818496 "GET /media/ttcopy/pay20240924132507_395.jpg HTTP/1.1" 200 49042
INFO 2025-01-26 15:17:05,215 basehttp 43490 13094187008 "GET /media/ttcopy/pay20240924131933_717.jpg HTTP/1.1" 200 40960
INFO 2025-01-26 15:17:05,218 basehttp 43490 13077397504 "GET /media/ttcopy/pay20241228141310_163.png HTTP/1.1" 200 35655
INFO 2025-01-26 15:17:05,226 basehttp 43490 13060608000 "GET /media/ttcopy/pay20241009194235_975.jpg HTTP/1.1" 200 194286
INFO 2025-01-26 15:17:05,228 basehttp 43490 13010239488 "GET /static/plugins/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
INFO 2025-01-26 15:17:05,238 basehttp 43490 13027028992 "GET /media/ttcopy/pay20241229215559_161.png HTTP/1.1" 200 262796
INFO 2025-01-26 15:17:05,241 basehttp 43490 13043818496 "GET /media/ttcopy/pay20240924120621_737.jpg HTTP/1.1" 200 49042
INFO 2025-01-26 15:17:05,241 basehttp 43490 13094187008 "GET /media/ttcopy/pay20240924120841_401.jpg HTTP/1.1" 200 49042
INFO 2025-01-26 15:17:05,242 basehttp 43490 13077397504 "GET /media/ttcopy/pay20240924120809_487.jpg HTTP/1.1" 200 49042
INFO 2025-01-26 15:17:05,246 basehttp 43490 13060608000 "GET /media/ttcopy/pay20240924121325_127.jpg HTTP/1.1" 200 40960
INFO 2025-01-26 15:17:05,265 basehttp 43490 13060608000 "GET /static/icon/paycrm2.ico HTTP/1.1" 304 0
INFO 2025-01-26 15:17:07,239 basehttp 43490 13060608000 "GET /stark/dipay/applyorder/add/ HTTP/1.1" 200 27447
INFO 2025-01-26 15:17:07,258 basehttp 43490 13077397504 "GET /static/js/standard-submit.js HTTP/1.1" 304 0
INFO 2025-01-26 15:17:07,258 basehttp 43490 13060608000 "GET /static/js/newpayment_inspect.js HTTP/1.1" 304 0
INFO 2025-01-26 15:17:17,754 basehttp 43490 13010239488 "POST /stark/dipay/applyorder/add/ HTTP/1.1" 200 18843
INFO 2025-01-27 09:56:47,689 basehttp 43490 13010239488 "GET /stark/dipay/followorder/list/ HTTP/1.1" 200 140050
INFO 2025-01-27 09:56:51,979 basehttp 43490 13010239488 "GET /stark/dipay/followorder/list/?q=4806 HTTP/1.1" 200 20960
INFO 2025-01-27 13:33:46,087 basehttp 43490 13010239488 "GET / HTTP/1.1" 302 0
INFO 2025-01-27 13:33:46,236 basehttp 43490 13010239488 "GET /stark/dipay/inwardpay/list/ HTTP/1.1" 200 44863
INFO 2025-01-27 13:33:48,217 basehttp 43490 13010239488 "GET /stark/dipay/charge/list/ HTTP/1.1" 200 41157
INFO 2025-01-27 13:33:48,233 basehttp 43490 13010239488 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2025-01-27 13:33:51,580 basehttp 43490 13010239488 "GET /stark/dipay/chargepay/list/ HTTP/1.1" 200 40268
INFO 2025-01-27 13:33:51,630 basehttp 43490 13043818496 "GET /media/ttcopy/learning_EaWgPTu.jpg HTTP/1.1" 200 31455
INFO 2025-01-27 13:33:51,636 basehttp 43490 13010239488 "GET /media/ttcopy/20240406235343_326.jpg HTTP/1.1" 200 178899
INFO 2025-01-27 13:33:51,644 basehttp 43490 13027028992 "GET /media/ttcopy/plastic_fisher_with_screw.png HTTP/1.1" 200 181331
INFO 2025-01-27 13:33:51,650 basehttp 43490 13094187008 "GET /media/ttcopy/learning.ico HTTP/1.1" 200 132349
INFO 2025-01-27 13:33:51,684 basehttp 43490 13043818496 "GET /media/ttcopy/%E6%88%AA%E5%B1%8F2022-10-26_08.00.39_Sw15UcT.png HTTP/1.1" 200 47595
INFO 2025-01-27 13:33:51,691 basehttp 43490 13010239488 "GET /media/ttcopy/WechatIMG1739_uXy7vVh.png HTTP/1.1" 200 59693
INFO 2025-01-27 13:33:51,692 basehttp 43490 13060608000 "GET /media/ttcopy/WechatIMG3475xx.png HTTP/1.1" 200 445046
INFO 2025-01-27 13:33:51,696 basehttp 43490 13094187008 "GET /media/ttcopy/WechatIMG9302_eE4JEEo.jpeg HTTP/1.1" 200 37253
INFO 2025-01-27 13:33:51,697 basehttp 43490 13027028992 "GET /media/ttcopy/%E6%88%AA%E5%B1%8F2022-10-28_18.44.49.png HTTP/1.1" 200 819004
INFO 2025-01-27 13:33:51,700 basehttp 43490 13077397504 "GET /media/ttcopy/WechatIMG3475_vDXnFjQ.png HTTP/1.1" 200 1248328
INFO 2025-01-27 13:33:53,980 basehttp 43490 13077397504 "GET /stark/dipay/charge/list/ HTTP/1.1" 200 41157
INFO 2025-01-27 13:33:55,488 basehttp 43490 13077397504 "GET /stark/dipay/charge/list/ HTTP/1.1" 200 41157
INFO 2025-01-27 13:33:56,413 basehttp 43490 13077397504 "GET /stark/dipay/chargepay/list/ HTTP/1.1" 200 40268
INFO 2025-01-27 13:35:41,007 basehttp 43490 13010239488 "GET /stark/dipay/chargepay/list/?forwarder=17 HTTP/1.1" 200 24509
INFO 2025-01-27 13:35:43,009 basehttp 43490 13010239488 "GET /stark/dipay/chargepay/list/?forwarder=12 HTTP/1.1" 200 24509
INFO 2025-01-27 13:35:44,267 basehttp 43490 13010239488 "GET /stark/dipay/chargepay/list/?forwarder=5 HTTP/1.1" 200 24509
INFO 2025-01-27 13:35:45,350 basehttp 43490 13010239488 "GET /stark/dipay/chargepay/list/?forwarder=all HTTP/1.1" 200 41060
INFO 2025-01-27 13:35:47,247 basehttp 43490 13010239488 "GET /stark/dipay/chargepay/list/?forwarder=2 HTTP/1.1" 200 31231
INFO 2025-01-27 13:35:49,694 basehttp 43490 13010239488 "GET /stark/dipay/chargepay/list/?forwarder=4 HTTP/1.1" 200 26276
INFO 2025-01-27 13:35:56,218 basehttp 43490 13010239488 "GET /stark/dipay/chargepay/list/?forwarder=5 HTTP/1.1" 200 24509
INFO 2025-01-27 13:35:57,377 basehttp 43490 13010239488 "GET /stark/dipay/chargepay/list/?forwarder=8 HTTP/1.1" 200 24509
INFO 2025-01-27 13:35:58,370 basehttp 43490 13010239488 "GET /stark/dipay/chargepay/list/?forwarder=12 HTTP/1.1" 200 24509
INFO 2025-01-27 13:35:59,145 basehttp 43490 13010239488 "GET /stark/dipay/chargepay/list/?forwarder=16 HTTP/1.1" 200 24509
INFO 2025-01-27 13:36:00,618 basehttp 43490 13010239488 "GET /stark/dipay/chargepay/list/?forwarder=4 HTTP/1.1" 200 26276
INFO 2025-01-27 13:36:01,964 basehttp 43490 13010239488 "GET /stark/dipay/chargepay/list/?forwarder=2 HTTP/1.1" 200 31231
INFO 2025-01-27 13:45:09,553 autoreload 43490 8629609024 /Users/wongbrank/PycharmProjects/pythonProjec/newpaycrm/dipay/models.py changed, reloading.
INFO 2025-01-27 13:45:10,228 autoreload 53001 8662860352 Watching for file changes with StatReloader
INFO 2025-01-27 14:02:37,889 autoreload 53063 8664793664 Watching for file changes with StatReloader
INFO 2025-01-27 14:33:08,280 autoreload 1454 8603308608 Watching for file changes with StatReloader
INFO 2025-02-02 23:10:47,559 autoreload 28594 8659673664 Watching for file changes with StatReloader
INFO 2025-02-02 23:59:10,617 autoreload 30611 8665576000 Watching for file changes with StatReloader
INFO 2025-02-03 00:33:20,366 autoreload 32979 8597643840 Watching for file changes with StatReloader
INFO 2025-02-03 00:38:29,900 autoreload 33098 8599622208 Watching for file changes with StatReloader
INFO 2025-02-03 00:38:45,060 basehttp 33098 12933468160 "GET / HTTP/1.1" 302 0
INFO 2025-02-03 00:38:45,071 basehttp 33098 12933468160 "GET /login/ HTTP/1.1" 200 2054
INFO 2025-02-03 00:38:45,078 basehttp 33098 12933468160 "GET /static/plugins/bootstrap/css/bootstrap.css HTTP/1.1" 200 146010
INFO 2025-02-03 00:38:45,112 basehttp 33098 12938723328 "GET /apple-touch-icon-precomposed.png HTTP/1.1" 302 0
INFO 2025-02-03 00:38:45,114 basehttp 33098 12938723328 "GET /login/ HTTP/1.1" 200 2054
INFO 2025-02-03 00:38:45,115 basehttp 33098 12938723328 "GET /apple-touch-icon.png HTTP/1.1" 302 0
INFO 2025-02-03 00:38:45,117 basehttp 33098 12938723328 "GET /login/ HTTP/1.1" 200 2054
INFO 2025-02-03 00:38:45,138 basehttp 33098 12933468160 "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-02-03 00:38:45,140 basehttp 33098 12933468160 "GET /login/ HTTP/1.1" 200 2054
INFO 2025-02-03 00:38:51,468 basehttp 33098 12933468160 "POST /login/ HTTP/1.1" 302 0
INFO 2025-02-03 00:38:51,514 basehttp 33098 12933468160 "GET / HTTP/1.1" 302 0
INFO 2025-02-03 00:38:51,642 basehttp 33098 12933468160 "GET /stark/dipay/inwardpay/list/ HTTP/1.1" 200 44863
INFO 2025-02-03 00:38:51,661 basehttp 33098 12954488832 "GET /static/css/dipay.css HTTP/1.1" 304 0
INFO 2025-02-03 00:38:51,663 basehttp 33098 12964999168 "GET /static/js/edit-follow-order.js HTTP/1.1" 304 0
INFO 2025-02-03 00:38:51,663 basehttp 33098 12959744000 "GET /static/css/layout.css HTTP/1.1" 304 0
INFO 2025-02-03 00:38:51,668 basehttp 33098 12949233664 "GET /static/js/decimal.js/decimal.js HTTP/1.1" 200 135914
INFO 2025-02-03 00:38:51,668 basehttp 33098 12933468160 "GET /media/ttcopy/pay20241228141310_163.png HTTP/1.1" 200 35655
INFO 2025-02-03 00:38:51,669 basehttp 33098 12943978496 "GET /media/ttcopy/pay20241227141654_5.png HTTP/1.1" 200 32183
INFO 2025-02-03 00:38:51,676 basehttp 33098 12933468160 "GET /media/ttcopy/pay20240924132507_395.jpg HTTP/1.1" 200 49042
INFO 2025-02-03 00:38:51,678 basehttp 33098 12949233664 "GET /media/ttcopy/pay20240924120841_401.jpg HTTP/1.1" 200 49042
INFO 2025-02-03 00:38:51,681 basehttp 33098 12933468160 "GET /media/ttcopy/pay20240924120809_487.jpg HTTP/1.1" 200 49042
INFO 2025-02-03 00:38:51,687 basehttp 33098 12949233664 "GET /media/ttcopy/pay20240924121325_127.jpg HTTP/1.1" 200 40960
INFO 2025-02-03 00:38:51,692 basehttp 33098 12933468160 "GET /media/ttcopy/pay20240924131933_717.jpg HTTP/1.1" 200 40960
INFO 2025-02-03 00:38:51,702 basehttp 33098 12943978496 "GET /media/ttcopy/pay20240924120621_737.jpg HTTP/1.1" 200 49042
INFO 2025-02-03 00:38:51,704 basehttp 33098 12959744000 "GET /media/ttcopy/pay20241009194235_975.jpg HTTP/1.1" 200 194286
INFO 2025-02-03 00:38:51,705 basehttp 33098 12954488832 "GET /media/ttcopy/pay20241229215559_161.png HTTP/1.1" 200 262796
INFO 2025-02-03 00:38:51,721 basehttp 33098 12933468160 "GET /static/icon/paycrm2.ico HTTP/1.1" 200 946
INFO 2025-02-03 00:42:36,263 basehttp 33098 12933468160 "GET /stark/dipay/followorder/list/ HTTP/1.1" 200 140048
INFO 2025-02-03 00:42:36,295 basehttp 33098 12933468160 "GET /static/js/clipboard/dist/clipboard.min.js HTTP/1.1" 200 9160
INFO 2025-02-03 00:42:36,295 basehttp 33098 12943978496 "GET /static/js/edit-dailyplan.js HTTP/1.1" 200 5628
INFO 2025-02-03 00:42:36,296 basehttp 33098 12938723328 "GET /static/js/edit-charge-list.js HTTP/1.1" 200 4374
INFO 2025-02-03 09:38:01,948 autoreload 35868 8675299904 Watching for file changes with StatReloader
INFO 2025-02-03 09:40:06,624 autoreload 35880 8669151808 Watching for file changes with StatReloader
INFO 2025-02-03 09:40:17,653 basehttp 35880 13072912384 "GET /index/ HTTP/1.1" 302 0
INFO 2025-02-03 09:40:17,760 basehttp 35880 13072912384 "GET /stark/dipay/inwardpay/list/ HTTP/1.1" 200 44863
INFO 2025-02-03 09:40:17,774 basehttp 35880 13093933056 "GET /static/rbac/rbac.css HTTP/1.1" 200 2230
INFO 2025-02-03 09:40:17,776 basehttp 35880 13088677888 "GET /static/plugins/font-awesome/css/font-awesome.css HTTP/1.1" 200 37414
INFO 2025-02-03 09:40:17,777 basehttp 35880 13083422720 "GET /static/plugins/bootstrap/js/bootstrap.js HTTP/1.1" 200 69707
INFO 2025-02-03 09:40:17,777 basehttp 35880 13093933056 "GET /static/plugins/bootstrap-select-1.13.14/dist/css/bootstrap-select.css HTTP/1.1" 200 12860
INFO 2025-02-03 09:40:17,778 basehttp 35880 13088677888 "GET /static/css/layout.css HTTP/1.1" 200 1242
INFO 2025-02-03 09:40:17,779 basehttp 35880 13078167552 "GET /static/js/jquery-3.3.1.min.js HTTP/1.1" 200 86927
INFO 2025-02-03 09:40:17,780 basehttp 35880 13083422720 "GET /static/css/dipay.css HTTP/1.1" 200 8397
INFO 2025-02-03 09:40:17,780 basehttp 35880 13088677888 "GET /static/js/img_operate.js HTTP/1.1" 200 1352
INFO 2025-02-03 09:40:17,781 basehttp 35880 13072912384 "GET /static/plugins/bootstrap/css/bootstrap.css HTTP/1.1" 200 146010
INFO 2025-02-03 09:40:17,781 basehttp 35880 13099188224 "GET /static/plugins/bootstrap-select-1.13.14/dist/js/bootstrap-select.js HTTP/1.1" 200 112359
INFO 2025-02-03 09:40:17,782 basehttp 35880 13078167552 "GET /static/js/chances-operator.js HTTP/1.1" 200 635
INFO 2025-02-03 09:40:17,782 basehttp 35880 13093933056 "GET /static/js/edit-follow-order.js HTTP/1.1" 200 17632
INFO 2025-02-03 09:40:17,782 basehttp 35880 13088677888 "GET /static/rbac/rbac.js HTTP/1.1" 200 1432
INFO 2025-02-03 09:40:17,785 basehttp 35880 13083422720 "GET /static/js/decimal.js/decimal.js HTTP/1.1" 200 135914
INFO 2025-02-03 09:40:17,792 basehttp 35880 13072912384 "GET /media/ttcopy/pay20241229215559_161.png HTTP/1.1" 200 262796
INFO 2025-02-03 09:40:17,794 basehttp 35880 13078167552 "GET /media/ttcopy/pay20241228141310_163.png HTTP/1.1" 200 35655
INFO 2025-02-03 09:40:17,800 basehttp 35880 13072912384 "GET /media/ttcopy/pay20241227141654_5.png HTTP/1.1" 200 32183
INFO 2025-02-03 09:40:17,802 basehttp 35880 13078167552 "GET /media/ttcopy/pay20241009194235_975.jpg HTTP/1.1" 200 194286
INFO 2025-02-03 09:40:17,808 basehttp 35880 13083422720 "GET /static/plugins/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
INFO 2025-02-03 09:40:17,809 basehttp 35880 13072912384 "GET /media/ttcopy/pay20240924132507_395.jpg HTTP/1.1" 200 49042
INFO 2025-02-03 09:40:17,812 basehttp 35880 13078167552 "GET /media/ttcopy/pay20240924131933_717.jpg HTTP/1.1" 200 40960
INFO 2025-02-03 09:40:17,817 basehttp 35880 13072912384 "GET /media/ttcopy/pay20240924121325_127.jpg HTTP/1.1" 200 40960
INFO 2025-02-03 09:40:17,818 basehttp 35880 13078167552 "GET /media/ttcopy/pay20240924120841_401.jpg HTTP/1.1" 200 49042
INFO 2025-02-03 09:40:17,823 basehttp 35880 13072912384 "GET /media/ttcopy/pay20240924120809_487.jpg HTTP/1.1" 200 49042
INFO 2025-02-03 09:40:17,824 basehttp 35880 13078167552 "GET /media/ttcopy/pay20240924120621_737.jpg HTTP/1.1" 200 49042
INFO 2025-02-03 09:40:21,124 basehttp 35880 13072912384 "GET /index/ HTTP/1.1" 302 0
INFO 2025-02-03 09:40:21,292 basehttp 35880 13072912384 "GET /stark/dipay/inwardpay/list/ HTTP/1.1" 200 44863
